NTID,Host IP,Host Name,Date and Time
srtardie,10.138.102.46,unxws-33883,Mar 05 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Mar 06 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Mar 06 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Mar 06 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Mar 06 2012 08:00:00
srtardie,10.192.243.111,lnxws-61128,Mar 06 2012 10:00:00
srtardie,10.138.102.46,unxws-33883,Mar 12 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Mar 13 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Mar 18 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Mar 21 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Mar 22 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Mar 22 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Mar 24 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Mar 24 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Mar 24 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Mar 24 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Mar 24 2012 10:00:00
srtardie,10.216.85.15,msws-49912,Mar 31 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 04 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 04 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 04 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Apr 07 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Apr 09 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Apr 09 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Apr 09 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Apr 09 2012 08:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 09 2012 10:00:00
srtardie,10.138.102.46,unxws-33883,Apr 14 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Apr 14 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Apr 14 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Apr 14 2012 08:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 14 2012 10:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 16 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 17 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Apr 18 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Apr 20 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Apr 20 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Apr 21 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 25 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 27 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Apr 27 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Apr 27 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 29 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Apr 29 2012 04:00:00
srtardie,10.216.85.15,msws-49912,May 01 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,May 02 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,May 03 2012 02:00:00
srtardie,10.216.85.15,msws-49912,May 03 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,May 03 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,May 03 2012 08:00:00
srtardie,10.216.85.15,msws-49912,May 03 2012 10:00:00
srtardie,10.216.85.15,msws-49912,May 07 2012 02:00:00
srtardie,10.216.85.15,msws-49912,May 08 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,May 08 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,May 11 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,May 11 2012 04:00:00
srtardie,10.216.85.15,msws-49912,May 13 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,May 14 2012 02:00:00
srtardie,10.216.85.15,msws-49912,May 16 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,May 18 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,May 20 2012 02:00:00
srtardie,10.216.85.15,msws-49912,May 25 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,May 31 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,May 31 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,May 31 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,May 31 2012 08:00:00
srtardie,10.138.102.46,unxws-33883,May 31 2012 10:00:00
srtardie,10.138.102.46,unxws-33883,Jun 01 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jun 01 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Jun 01 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Jun 02 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jun 11 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jun 11 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Jun 12 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jun 13 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jun 14 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jun 15 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jun 21 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jun 23 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jun 27 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jun 27 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Jun 27 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Jun 29 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jul 01 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jul 01 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 02 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jul 04 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 04 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 08 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jul 13 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 14 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jul 15 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 15 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 15 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 17 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Jul 17 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Jul 17 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 17 2012 08:00:00
srtardie,10.138.102.46,unxws-33883,Jul 20 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 21 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 22 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 22 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Jul 23 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jul 24 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 25 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 25 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Jul 25 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Jul 25 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Jul 25 2012 10:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 29 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jul 29 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Jul 29 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Jul 29 2012 08:00:00
srtardie,10.192.243.111,lnxws-61128,Jul 29 2012 10:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 03 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 03 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 03 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 03 2012 08:00:00
srtardie,10.138.102.46,unxws-33883,Aug 03 2012 10:00:00
srtardie,10.216.85.15,msws-49912,Aug 04 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 04 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Aug 04 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Aug 05 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 05 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 05 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Aug 06 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Aug 06 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Aug 06 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Aug 10 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 10 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Aug 10 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Aug 13 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Aug 14 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Aug 15 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 16 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 19 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 19 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Aug 19 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 23 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 24 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 25 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Aug 25 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Aug 27 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 28 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Aug 31 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Aug 31 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Aug 31 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Sep 01 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 01 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Sep 01 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 02 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Sep 02 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 02 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Sep 02 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Sep 03 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 03 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 03 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 04 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 05 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 13 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 13 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 14 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 14 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 14 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 14 2012 08:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 14 2012 10:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 17 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Sep 18 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 23 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Sep 23 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Sep 23 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 23 2012 08:00:00
srtardie,10.138.102.46,unxws-33883,Sep 23 2012 10:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 25 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Sep 25 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Sep 26 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Sep 26 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Sep 29 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Sep 29 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Sep 29 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Sep 29 2012 08:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 03 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Oct 05 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 05 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 05 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Oct 06 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Oct 06 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Oct 06 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Oct 06 2012 08:00:00
srtardie,10.192.243.111,lnxws-61128,Oct 06 2012 10:00:00
srtardie,10.138.102.46,unxws-33883,Oct 07 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Oct 07 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 08 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Oct 10 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 15 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 21 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Oct 27 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Oct 27 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Oct 27 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Oct 29 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Oct 29 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Oct 29 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Nov 05 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 07 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 07 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 07 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 07 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Nov 10 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Nov 12 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Nov 14 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Nov 14 2012 04:00:00
srtardie,10.192.243.111,lnxws-61128,Nov 14 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 15 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Nov 15 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 15 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 15 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Nov 16 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Nov 17 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Nov 17 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 17 2012 06:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 18 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 18 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 18 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Nov 18 2012 08:00:00
srtardie,10.192.243.111,lnxws-61128,Nov 29 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Nov 29 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Nov 29 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Nov 29 2012 08:00:00
srtardie,10.216.85.15,msws-49912,Nov 29 2012 10:00:00
srtardie,10.131.102.168,lnxws-63777,Nov 30 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Dec 01 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Dec 01 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Dec 02 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Dec 03 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Dec 03 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Dec 03 2012 06:00:00
srtardie,10.138.102.46,unxws-33883,Dec 05 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 05 2012 04:00:00
srtardie,10.131.102.168,lnxws-63777,Dec 05 2012 06:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 06 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 06 2012 04:00:00
srtardie,10.216.85.15,msws-49912,Dec 10 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Dec 13 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Dec 13 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Dec 13 2012 06:00:00
srtardie,10.216.85.15,msws-49912,Dec 13 2012 08:00:00
srtardie,10.131.102.168,lnxws-63777,Dec 13 2012 10:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 14 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 17 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Dec 20 2012 02:00:00
srtardie,10.131.102.168,lnxws-63777,Dec 23 2012 02:00:00
srtardie,10.192.243.111,lnxws-61128,Dec 26 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Dec 26 2012 04:00:00
srtardie,10.138.102.46,unxws-33883,Dec 28 2012 02:00:00
srtardie,10.216.85.15,msws-49912,Dec 29 2012 02:00:00
srtardie,10.138.102.46,unxws-33883,Jan 01 2013 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 01 2013 04:00:00
srtardie,10.138.102.46,unxws-33883,Jan 01 2013 06:00:00
srtardie,10.216.85.15,msws-49912,Jan 01 2013 08:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 01 2013 10:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 06 2013 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 06 2013 04:00:00
srtardie,10.138.102.46,unxws-33883,Jan 07 2013 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jan 08 2013 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jan 09 2013 02:00:00
srtardie,10.216.85.15,msws-49912,Jan 12 2013 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 14 2013 02:00:00
srtardie,10.216.85.15,msws-49912,Jan 15 2013 02:00:00
srtardie,10.138.102.46,unxws-33883,Jan 19 2013 02:00:00
srtardie,10.192.243.111,lnxws-61128,Jan 21 2013 02:00:00
srtardie,10.138.102.46,unxws-33883,Jan 22 2013 02:00:00
srtardie,10.216.85.15,msws-49912,Jan 22 2013 04:00:00
srtardie,10.216.85.15,msws-49912,Jan 22 2013 06:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 24 2013 02:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 25 2013 02:00:00
srtardie,10.138.102.46,unxws-33883,Jan 25 2013 04:00:00
srtardie,10.131.102.168,lnxws-63777,Jan 26 2013 02:00:00
srtardie,10.216.85.15,msws-49912,Jan 26 2013 04:00:00
srtardie,10.138.102.46,unxws-33883,Jan 30 2013 02:00:00
srtardie,10.192.243.111,lnxws-61128,Feb 01 2013 02:00:00
srtardie,10.138.102.46,unxws-33883,Feb 02 2013 02:00:00
srtardie,10.192.243.111,lnxws-61128,Feb 03 2013 02:00:00
srtardie,10.131.102.168,lnxws-63777,Feb 03 2013 04:00:00
srtardie,10.131.102.168,lnxws-63777,Feb 03 2013 06:00:00
srtardie,10.216.85.15,msws-49912,Feb 03 2013 08:00:00
srtardie,10.138.102.46,unxws-33883,Feb 03 2013 10:00:00
srtardie,10.131.102.168,lnxws-63777,Feb 05 2013 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 01 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Jan 03 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Jan 04 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Jan 05 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 13 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 14 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Jan 15 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Jan 19 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Jan 19 2012 04:00:00
rzboesel,10.54.169.170,unxws-96897,Jan 20 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Jan 22 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 23 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 23 2012 04:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 23 2012 06:00:00
rzboesel,10.237.83.33,ms-svr-63837,Jan 26 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Jan 29 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Jan 29 2012 04:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 29 2012 06:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 29 2012 08:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 29 2012 10:00:00
rzboesel,10.173.39.37,ms-svr-65595,Jan 30 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Jan 30 2012 04:00:00
rzboesel,10.237.83.33,ms-svr-63837,Jan 30 2012 06:00:00
rzboesel,10.200.10.96,unxws-25948,Jan 30 2012 08:00:00
rzboesel,10.237.83.33,ms-svr-63837,Jan 31 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Jan 31 2012 04:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 31 2012 06:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 31 2012 08:00:00
rzboesel,10.43.14.96,lnxws-49488,Jan 31 2012 10:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 03 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 10 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Feb 11 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 11 2012 04:00:00
rzboesel,10.200.10.96,unxws-25948,Feb 11 2012 06:00:00
rzboesel,10.43.14.96,lnxws-49488,Feb 12 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Feb 13 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Feb 14 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Feb 15 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Feb 17 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Feb 17 2012 04:00:00
rzboesel,10.173.39.37,ms-svr-65595,Feb 21 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Feb 22 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 23 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Feb 24 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 25 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Feb 25 2012 04:00:00
rzboesel,10.237.83.33,ms-svr-63837,Feb 25 2012 06:00:00
rzboesel,10.43.14.96,lnxws-49488,Feb 25 2012 08:00:00
rzboesel,10.43.14.96,lnxws-49488,Feb 25 2012 10:00:00
rzboesel,10.95.121.59,unxws-41670,Mar 07 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Mar 08 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Mar 09 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Mar 09 2012 04:00:00
rzboesel,10.43.14.96,lnxws-49488,Mar 10 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Mar 10 2012 04:00:00
rzboesel,10.43.14.96,lnxws-49488,Mar 10 2012 06:00:00
rzboesel,10.95.121.59,unxws-41670,Mar 10 2012 08:00:00
rzboesel,10.200.10.96,unxws-25948,Mar 12 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Mar 17 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Mar 18 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,Mar 22 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Mar 24 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Mar 25 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Mar 25 2012 04:00:00
rzboesel,10.95.121.59,unxws-41670,Mar 25 2012 06:00:00
rzboesel,10.200.10.96,unxws-25948,Apr 03 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Apr 03 2012 04:00:00
rzboesel,10.173.39.37,ms-svr-65595,Apr 04 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Apr 08 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Apr 12 2012 02:00:00
rzboesel,10.54.169.170,unxws-96897,Apr 16 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Apr 19 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Apr 21 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,Apr 25 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,Apr 27 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,Apr 27 2012 04:00:00
rzboesel,10.95.121.59,unxws-41670,Apr 27 2012 06:00:00
rzboesel,10.95.121.59,unxws-41670,Apr 27 2012 08:00:00
rzboesel,10.200.10.96,unxws-25948,Apr 27 2012 10:00:00
rzboesel,10.54.169.170,unxws-96897,Apr 29 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,Apr 29 2012 04:00:00
rzboesel,10.95.121.59,unxws-41670,Apr 29 2012 06:00:00
rzboesel,10.173.39.37,ms-svr-65595,Apr 29 2012 08:00:00
rzboesel,10.43.14.96,lnxws-49488,Apr 29 2012 10:00:00
rzboesel,10.200.10.96,unxws-25948,May 01 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,May 01 2012 04:00:00
rzboesel,10.173.39.37,ms-svr-65595,May 03 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,May 04 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,May 11 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,May 12 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,May 14 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,May 16 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,May 16 2012 04:00:00
rzboesel,10.43.14.96,lnxws-49488,May 18 2012 02:00:00
rzboesel,10.173.39.37,ms-svr-65595,May 19 2012 02:00:00
rzboesel,10.95.121.59,unxws-41670,May 20 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,May 22 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,May 23 2012 02:00:00
rzboesel,10.237.83.33,ms-svr-63837,May 23 2012 04:00:00
rzboesel,10.200.10.96,unxws-25948,May 23 2012 06:00:00
rzboesel,10.200.10.96,unxws-25948,May 24 2012 02:00:00
rzboesel,10.43.14.96,lnxws-49488,May 25 2012 02:00:00
rzboesel,10.200.10.96,unxws-25948,May 25 2012 04:00:00
